Generations,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Best Fitness Score
Gen 2906,26173.11200749673,25715.26832944095,23225.882431392136,24630.301977514897,26153.323528109282,23225.882431392136
Gen 2907,26173.11200749673,25715.26832944095,23225.882431392136,24630.301977514897,26153.323528109282,23225.882431392136
Gen 2908,26173.11200749673,25715.26832944095,23225.882431392136,24630.301977514897,26153.323528109282,23225.882431392136
Gen 2909,26157.0060760637,25715.26832944095,23225.882431392136,24630.301977514897,26153.323528109282,23225.882431392136
Gen 2910,26157.0060760637,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2911,26157.0060760637,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2912,26150.26661793412,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2913,26150.26661793412,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2914,26150.26661793412,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2915,26150.26661793412,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2916,26150.26661793412,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2917,26150.26661793412,25715.26832944095,23225.882431392136,24565.64045658695,26153.323528109282,23225.882431392136
Gen 2918,26150.26661793412,25715.26832944095,23225.882431392136,24503.62749067175,26153.323528109282,23225.882431392136
Gen 2919,26117.39648919756,25714.035873100187,23225.882431392136,24503.62749067175,26153.203967546473,23225.882431392136
Gen 2920,26117.39648919756,25714.035873100187,23225.882431392136,24503.62749067175,26153.203967546473,23225.882431392136
Gen 2921,26117.39648919756,25714.035873100187,23225.882431392136,24503.62749067175,26153.203967546473,23225.882431392136
Gen 2922,26117.39648919756,25714.035873100187,23225.882431392136,24503.62749067175,26153.203967546473,23225.882431392136
Gen 2923,26117.39648919756,25714.035873100187,23206.036857404375,24503.62749067175,26150.291239929655,23206.036857404375
Gen 2924,26117.39648919756,25714.035873100187,23206.036857404375,24503.62749067175,26149.10360384859,23206.036857404375
Gen 2925,26117.39648919756,25714.035873100187,23187.13320250612,24503.62749067175,26149.10360384859,23187.13320250612
Gen 2926,26117.39648919756,25714.035873100187,23187.13320250612,24503.62749067175,26149.10360384859,23187.13320250612
Gen 2927,26117.39648919756,25714.035873100187,23187.13320250612,24503.62749067175,26149.10360384859,23187.13320250612
Gen 2928,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26149.10360384859,23187.13320250612
Gen 2929,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26148.50734952508,23187.13320250612
Gen 2930,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26148.50734952508,23187.13320250612
Gen 2931,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26148.50734952508,23187.13320250612
Gen 2932,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26148.50734952508,23187.13320250612
Gen 2933,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26148.23567518624,23187.13320250612
Gen 2934,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26148.23567518624,23187.13320250612
Gen 2935,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26148.23567518624,23187.13320250612
Gen 2936,26110.661014810685,25714.035873100187,23187.13320250612,24503.62749067175,26131.20243613314,23187.13320250612
Gen 2937,26088.108244326268,25714.035873100187,23187.13320250612,24503.62749067175,26131.20243613314,23187.13320250612
Gen 2938,26088.108244326268,25714.035873100187,23187.13320250612,24503.62749067175,26131.20243613314,23187.13320250612
Gen 2939,26088.108244326268,25714.035873100187,23187.13320250612,24503.62749067175,26131.20243613314,23187.13320250612
Gen 2940,26088.108244326268,25714.035873100187,23187.13320250612,24495.485159602737,26131.20243613314,23187.13320250612
Gen 2941,26080.384367686416,25638.974008873436,23187.13320250612,24495.485159602737,26131.20243613314,23187.13320250612
Gen 2942,26080.384367686416,25638.974008873436,23187.13320250612,24495.485159602737,26131.20243613314,23187.13320250612
Gen 2943,26080.384367686416,25638.974008873436,23187.13320250612,24495.485159602737,26131.20243613314,23187.13320250612
Gen 2944,26080.384367686416,25638.974008873436,23187.13320250612,24495.485159602737,26131.20243613314,23187.13320250612
Gen 2945,26080.384367686416,25638.974008873436,23187.13320250612,24495.485159602737,26131.17340288799,23187.13320250612
Gen 2946,26080.384367686416,25638.974008873436,23187.13320250612,24495.485159602737,26131.17340288799,23187.13320250612
Gen 2947,26080.384367686416,25638.974008873436,23187.13320250612,24495.485159602737,26131.17340288799,23187.13320250612
Gen 2948,26080.384367686416,25638.974008873436,23182.057066120713,24495.485159602737,26131.17340288799,23182.057066120713
Gen 2949,26080.384367686416,25638.974008873436,23182.057066120713,24495.485159602737,26131.17340288799,23182.057066120713
Gen 2950,26080.384367686416,25638.974008873436,23182.057066120713,24495.485159602737,26131.17340288799,23182.057066120713
Gen 2951,26080.384367686416,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2952,26080.384367686416,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2953,26080.384367686416,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2954,26080.384367686416,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2955,26080.384367686416,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2956,26080.384367686416,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2957,26080.384367686416,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2958,26074.41659303237,25638.974008873436,23162.41865243893,24495.485159602737,26131.17340288799,23162.41865243893
Gen 2959,26074.41659303237,25638.974008873436,23138.45927994561,24495.485159602737,26131.17340288799,23138.45927994561
Gen 2960,26074.41659303237,25638.974008873436,23138.45927994561,24495.485159602737,26105.51352153531,23138.45927994561
Gen 2961,26074.41659303237,25638.974008873436,23138.45927994561,24495.485159602737,26105.51352153531,23138.45927994561
Gen 2962,26074.41659303237,25638.974008873436,23138.45927994561,24495.485159602737,26105.51352153531,23138.45927994561
Gen 2963,26074.41659303237,25638.974008873436,23138.45927994561,24495.485159602737,26105.51352153531,23138.45927994561
Gen 2964,26074.41659303237,25638.974008873436,23133.383143560204,24495.485159602737,26105.51352153531,23133.383143560204
Gen 2965,26074.41659303237,25638.974008873436,23133.383143560204,24495.485159602737,26105.51352153531,23133.383143560204
Gen 2966,26003.073251739475,25638.974008873436,23133.383143560204,24495.485159602737,26105.51352153531,23133.383143560204
Gen 2967,26003.073251739475,25638.974008873436,23133.383143560204,24495.485159602737,26105.51352153531,23133.383143560204
Gen 2968,26003.073251739475,25638.974008873436,23133.383143560204,24492.35678415408,26105.51352153531,23133.383143560204
Gen 2969,26003.073251739475,25638.974008873436,23133.383143560204,24492.35678415408,26105.51352153531,23133.383143560204
Gen 2970,26003.073251739475,25638.974008873436,23133.383143560204,24492.35678415408,26105.51352153531,23133.383143560204
Gen 2971,26003.073251739475,25638.974008873436,23133.383143560204,24492.35678415408,26105.51352153531,23133.383143560204
Gen 2972,26003.073251739475,25638.974008873436,23133.383143560204,24492.35678415408,26105.51352153531,23133.383143560204
Gen 2973,26003.073251739475,25638.974008873436,23133.383143560204,24492.35678415408,26105.51352153531,23133.383143560204
Gen 2974,26003.073251739475,25638.974008873436,23133.383143560204,24492.35678415408,26105.51352153531,23133.383143560204
Gen 2975,26003.073251739475,25638.974008873436,23113.74472987842,24492.35678415408,26105.51352153531,23113.74472987842
Gen 2976,26003.073251739475,25638.974008873436,23113.74472987842,24492.35678415408,26105.51352153531,23113.74472987842
Gen 2977,26003.073251739475,25638.974008873436,23103.64054525732,24492.35678415408,26105.51352153531,23103.64054525732
Gen 2978,26003.073251739475,25638.974008873436,23103.64054525732,24492.35678415408,26105.51352153531,23103.64054525732
Gen 2979,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2980,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2981,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2982,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2983,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2984,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2985,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2986,26003.073251739475,25638.974008873436,23103.64054525732,24486.129314596197,26105.51352153531,23103.64054525732
Gen 2987,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2988,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2989,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2990,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2991,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2992,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2993,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2994,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26105.51352153531,23033.500919246617
Gen 2995,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26093.857184409084,23033.500919246617
Gen 2996,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26093.857184409084,23033.500919246617
Gen 2997,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26093.857184409084,23033.500919246617
Gen 2998,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26093.857184409084,23033.500919246617
Gen 2999,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26093.857184409084,23033.500919246617
Gen 3000,26003.073251739475,25638.974008873436,23033.500919246617,24486.129314596197,26093.857184409084,23033.500919246617
Gen 3001,25996.05995511745,25638.974008873436,23033.500919246617,24486.129314596197,26093.857184409084,23033.500919246617
Gen 3002,25996.05995511745,25638.974008873436,23033.500919246617,24486.118073978876,26093.857184409084,23033.500919246617
Gen 3003,25996.05995511745,25638.974008873436,23033.500919246617,24486.118073978876,26093.857184409084,23033.500919246617
Gen 3004,25996.05995511745,25638.974008873436,23033.500919246617,24486.118073978876,26030.361880082408,23033.500919246617
Gen 3005,25996.05995511745,25638.974008873436,23033.500919246617,24486.118073978876,26030.361880082408,23033.500919246617
Gen 3006,25996.05995511745,25638.974008873436,23013.862505564834,24483.456003318053,26030.361880082408,23013.862505564834
Gen 3007,25996.05995511745,25638.974008873436,23013.862505564834,24483.456003318053,26030.361880082408,23013.862505564834
Gen 3008,25996.05995511745,25638.974008873436,23013.862505564834,24471.747048925696,26030.361880082408,23013.862505564834
Gen 3009,25996.05995511745,25606.88109307826,23013.862505564834,24471.747048925696,26030.361880082408,23013.862505564834
Gen 3010,25996.05995511745,25606.88109307826,23013.862505564834,24471.747048925696,26030.361880082408,23013.862505564834
Gen 3011,25996.05995511745,25606.88109307826,23013.862505564834,24471.747048925696,26030.361880082408,23013.862505564834
Gen 3012,25996.05995511745,25606.88109307826,23013.0358298949,24471.747048925696,26030.361880082408,23013.0358298949
Gen 3013,25996.05995511745,25606.88109307826,23013.0358298949,24471.747048925696,26030.361880082408,23013.0358298949
Gen 3014,25996.05995511745,25606.88109307826,23013.0358298949,24471.747048925696,26030.361880082408,23013.0358298949
Gen 3015,25996.05995511745,25606.88109307826,23013.0358298949,24471.747048925696,26030.361880082408,23013.0358298949
Gen 3016,25996.05995511745,25606.88109307826,23013.0358298949,24471.747048925696,26030.361880082408,23013.0358298949
Gen 3017,25996.05995511745,25606.88109307826,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3018,25996.05995511745,25606.88109307826,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3019,25901.775229526233,25606.88109307826,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3020,25901.775229526233,25606.88109307826,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3021,25901.775229526233,25606.88109307826,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3022,25901.775229526233,25603.72972095889,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3023,25901.775229526233,25603.72972095889,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3024,25901.775229526233,25603.72972095889,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3025,25901.775229526233,25603.72972095889,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3026,25901.775229526233,25601.268740411084,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
Gen 3027,25901.775229526233,25601.268740411084,23013.0358298949,24445.58412195707,26030.361880082408,23013.0358298949
